sample_index,t_s,recv_latency_ms,sequence_number,sample_counter,status,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm,fx_raw,fy_raw,fz_raw,tx_raw,ty_raw,tz_raw
178,0.716461385,0.000000,179,38614,0,0.24000000,3.04000000,-25.27000000,0.01300000,-0.08600000,0.07400000,2400,30400,-252700,1300,-8600,7400
179,0.720463200,0.000000,180,38618,0,0.21000000,3.04000000,-25.22000000,0.01400000,-0.08600000,0.07500000,2100,30400,-252200,1400,-8600,7500
180,0.724467609,0.000000,181,38622,0,0.17000000,3.02000000,-25.39000000,0.02200000,-0.08000000,0.07199000,1700,30200,-253900,2200,-8000,7199
181,0.728468952,0.000000,182,38626,0,0.18000000,3.02000000,-25.45000000,0.01899000,-0.08200000,0.07199000,1800,30200,-254500,1899,-8200,7199
182,0.732470065,0.000000,183,38630,0,0.19000000,3.01000000,-25.55000000,0.02000000,-0.07900000,0.07000000,1900,30100,-255500,2000,-7900,7000
183,0.736467100,0.000000,184,38634,0,0.21000000,3.00000000,-25.37990000,0.02000000,-0.08100000,0.07000000,2100,30000,-253799,2000,-8100,7000
184,0.740470006,0.000000,185,38638,0,0.23000000,3.00000000,-25.50000000,0.02000000,-0.08100000,0.07000000,2300,30000,-255000,2000,-8100,7000
185,0.744470398,0.000000,186,38642,0,0.20000000,3.00000000,-25.31000000,0.01799000,-0.08200000,0.07100000,2000,30000,-253100,1799,-8200,7100
186,0.748479486,0.000000,187,38646,0,0.27000000,3.04000000,-25.45000000,0.01300000,-0.08700000,0.07300000,2700,30400,-254500,1300,-8700,7300
187,0.752477373,0.000000,188,38650,0,0.28000000,3.07000000,-25.29000000,0.01000000,-0.09100000,0.07500000,2800,30700,-252900,1000,-9100,7500
188,0.756478526,0.000000,189,38654,0,0.26000000,3.04000000,-25.37000000,0.01300000,-0.08800000,0.07500000,2600,30400,-253700,1300,-8800,7500
189,0.760480450,0.000000,190,38658,0,0.24000000,3.03000000,-25.36000000,0.01400000,-0.08700000,0.07400000,2400,30300,-253600,1400,-8700,7400
190,0.764490951,0.000000,191,38662,0,0.21000000,3.01000000,-25.29000000,0.01700000,-0.08400000,0.07300000,2100,30100,-252900,1700,-8400,7300
191,0.768485762,0.000000,192,38666,0,0.24000000,3.00000000,-25.40000000,0.01700000,-0.08400000,0.07199000,2400,30000,-254000,1700,-8400,7199
192,0.772497224,0.000000,193,38670,0,0.21000000,2.98000000,-25.43000000,0.02100000,-0.08200000,0.07100000,2100,29800,-254300,2100,-8200,7100
193,0.776500812,0.000000,194,38674,0,0.29000000,3.05000000,-25.52000000,0.01300000,-0.08800000,0.07400000,2900,30500,-255200,1300,-8800,7400
194,0.780503227,0.000000,195,38678,0,0.25000000,3.05000000,-25.44000000,0.01400000,-0.08700000,0.07400000,2500,30500,-254400,1400,-8700,7400
195,0.784497487,0.000000,196,38682,0,0.22000000,3.04000000,-25.33000000,0.01400000,-0.08600000,0.07400000,2200,30400,-253300,1400,-8600,7400
196,0.788507307,0.000000,197,38686,0,0.18000000,3.05000000,-25.20000000,0.01300000,-0.08500000,0.07500000,1800,30500,-252000,1300,-8500,7500
197,0.792498170,0.000000,198,38690,0,0.19000000,3.05000000,-25.29000000,0.01500000,-0.08500000,0.07300000,1900,30500,-252900,1500,-8500,7300
198,0.796512278,0.000000,199,38694,0,0.20000000,3.05000000,-25.44000000,0.01799000,-0.08300000,0.07100000,2000,30500,-254400,1799,-8300,7100
199,0.800510996,0.000000,200,38698,0,0.23000000,3.04000000,-25.41000000,0.01400000,-0.08600000,0.07300000,2300,30400,-254100,1400,-8600,7300
200,0.804516567,0.000000,201,38702,0,0.25000000,3.03000000,-25.37000000,0.01300000,-0.08800000,0.07300000,2500,30300,-253700,1300,-8800,7300
201,0.808521417,0.000000,202,38706,0,0.20000000,3.00000000,-25.28000000,0.01799000,-0.08400000,0.07100000,2000,30000,-252800,1799,-8400,7100
202,0.812522029,0.000000,203,38710,0,0.22000000,3.00000000,-25.18000000,0.01500000,-0.08700000,0.07300000,2200,30000,-251800,1500,-8700,7300
203,0.816524044,0.000000,204,38714,0,0.26000000,3.01000000,-25.16000000,0.01000000,-0.09200000,0.07599000,2600,30100,-251600,1000,-9200,7599
204,0.820538712,0.000000,205,38718,0,0.26000000,3.00000000,-25.24000000,0.00899000,-0.09200000,0.07599000,2600,30000,-252400,899,-9200,7599
205,0.824531469,0.000000,206,38722,0,0.26000000,3.01000000,-25.49000000,0.01300000,-0.08700000,0.07300000,2600,30100,-254900,1300,-8700,7300
206,0.828532913,0.000000,207,38726,0,0.28000000,3.04000000,-25.47000000,0.01000000,-0.08900000,0.07500000,2800,30400,-254700,1000,-8900,7500
207,0.832531481,0.000000,208,38730,0,0.23000000,3.04000000,-25.41000000,0.01300000,-0.08600000,0.07300000,2300,30400,-254100,1300,-8600,7300
208,0.836565816,0.000000,209,38734,0,0.25000000,3.03000000,-25.45000000,0.01300000,-0.08600000,0.07400000,2500,30300,-254500,1300,-8600,7400
209,0.840542884,0.000000,210,38738,0,0.21000000,2.98000000,-25.49000000,0.01799000,-0.08300000,0.07199000,2100,29800,-254900,1799,-8300,7199
210,0.844547975,0.000000,211,38742,0,0.24000000,3.01000000,-25.64000000,0.01700000,-0.08400000,0.07300000,2400,30100,-256400,1700,-8400,7300
211,0.848553636,0.000000,212,38746,0,0.26000000,3.02000000,-25.60000000,0.01600000,-0.08600000,0.07300000,2600,30200,-256000,1600,-8600,7300
212,0.852557303,0.000000,213,38750,0,0.24000000,3.02000000,-25.62000000,0.01799000,-0.08300000,0.07199000,2400,30200,-256200,1799,-8300,7199
213,0.856561452,0.000000,214,38754,0,0.18000000,2.99000000,-25.62990000,0.02000000,-0.07900000,0.07000000,1800,29900,-256299,2000,-7900,7000
214,0.860571702,0.000000,215,38758,0,0.15000000,2.97000000,-25.59000000,0.02400000,-0.07700000,0.06900000,1500,29700,-255900,2400,-7700,6900
215,0.864570741,0.000000,216,38762,0,0.17000000,2.99000000,-25.69000000,0.02200000,-0.07700000,0.06900000,1700,29900,-256900,2200,-7700,6900
216,0.868568728,0.000000,217,38766,0,0.20000000,3.01000000,-25.56000000,0.01899000,-0.08100000,0.07100000,2000,30100,-255600,1899,-8100,7100
217,0.872556617,0.000000,218,38770,0,0.21000000,3.00000000,-25.53000000,0.01899000,-0.08100000,0.07100000,2100,30000,-255300,1899,-8100,7100
218,0.876584680,0.000000,219,38774,0,0.19000000,3.01000000,-25.43000000,0.01799000,-0.08200000,0.07100000,1900,30100,-254300,1799,-8200,7100
219,0.880576495,0.000000,220,38778,0,0.15000000,3.01000000,-25.19000000,0.01899000,-0.08200000,0.07199000,1500,30100,-251900,1899,-8200,7199
220,0.884588809,0.000000,221,38782,0,0.20000000,3.02000000,-25.33000000,0.01700000,-0.08400000,0.07300000,2000,30200,-253300,1700,-8400,7300
221,0.888585564,0.000000,222,38786,0,0.24000000,3.01000000,-25.39000000,0.01600000,-0.08700000,0.07400000,2400,30100,-253900,1600,-8700,7400
222,0.892586046,0.000000,223,38790,0,0.23000000,3.04000000,-25.41000000,0.01500000,-0.08800000,0.07500000,2300,30400,-254100,1500,-8800,7500
223,0.896588952,0.000000,224,38794,0,0.27000000,3.03000000,-25.54000000,0.01600000,-0.08600000,0.07300000,2700,30300,-255400,1600,-8600,7300
224,0.900590476,0.000000,225,38798,0,0.27000000,3.04000000,-25.56000000,0.01400000,-0.08500000,0.07300000,2700,30400,-255600,1400,-8500,7300
225,0.904593673,0.000000,226,38802,0,0.22000000,3.02000000,-25.47000000,0.01899000,-0.08100000,0.07199000,2200,30200,-254700,1899,-8100,7199
226,0.908612980,0.000000,227,38806,0,0.18000000,2.98000000,-25.33000000,0.02100000,-0.07900000,0.07199000,1800,29800,-253300,2100,-7900,7199
227,0.912612951,0.000000,228,38810,0,0.23000000,3.01000000,-25.40000000,0.01799000,-0.08400000,0.07300000,2300,30100,-254000,1799,-8400,7300
228,0.916614053,0.000000,229,38814,0,0.22000000,2.99000000,-25.37000000,0.01899000,-0.08300000,0.07199000,2200,29900,-253700,1899,-8300,7199
229,0.920617410,0.000000,230,38818,0,0.16000000,3.00000000,-25.27000000,0.02000000,-0.08200000,0.07199000,1600,30000,-252700,2000,-8200,7199
230,0.924617892,0.000000,231,38822,0,0.21000000,3.02000000,-25.37000000,0.01799000,-0.08400000,0.07199000,2100,30200,-253700,1799,-8400,7199
231,0.928620628,0.000000,232,38826,0,0.19000000,3.01000000,-25.42000000,0.02000000,-0.08200000,0.07100000,1900,30100,-254200,2000,-8200,7100
232,0.932617343,0.000000,233,38830,0,0.21000000,3.04000000,-25.45990000,0.01899000,-0.08200000,0.07100000,2100,30400,-254599,1899,-8200,7100
233,0.936619157,0.000000,234,38834,0,0.20000000,3.04000000,-25.45990000,0.02100000,-0.08000000,0.07000000,2000,30400,-254599,2100,-8000,7000
234,0.940630920,0.000000,235,38838,0,0.21000000,3.02000000,-25.45990000,0.02000000,-0.08000000,0.07100000,2100,30200,-254599,2000,-8000,7100
235,0.944627244,0.000000,236,38842,0,0.20000000,3.04000000,-25.56000000,0.02200000,-0.07700000,0.06900000,2000,30400,-255600,2200,-7700,6900
236,0.948643986,0.000000,237,38846,0,0.18000000,3.02000000,-25.60000000,0.02600000,-0.07400000,0.06700000,1800,30200,-256000,2600,-7400,6700
237,0.952630933,0.000000,238,38850,0,0.21000000,3.05000000,-25.77000000,0.02400000,-0.07500000,0.06800000,2100,30500,-257700,2400,-7500,6800
238,0.956634530,0.000000,239,38854,0,0.26000000,3.08000000,-25.72000000,0.01899000,-0.07900000,0.07000000,2600,30800,-257200,1899,-7900,7000
239,0.960634902,0.000000,240,38858,0,0.24000000,3.04000000,-25.70990000,0.02000000,-0.08000000,0.07100000,2400,30400,-257099,2000,-8000,7100
240,0.964635434,0.000000,241,38862,0,0.21000000,3.04000000,-25.57000000,0.02000000,-0.07700000,0.07000000,2100,30400,-255700,2000,-7700,7000
241,0.968690267,0.000000,242,38866,0,0.21000000,3.02000000,-25.57000000,0.02000000,-0.07800000,0.06900000,2100,30200,-255700,2000,-7800,6900
242,0.972638221,0.000000,243,38870,0,0.22000000,2.99000000,-25.45000000,0.01899000,-0.08100000,0.07199000,2200,29900,-254500,1899,-8100,7199
243,0.976647799,0.000000,244,38874,0,0.25000000,3.03000000,-25.45990000,0.01500000,-0.08300000,0.07199000,2500,30300,-254599,1500,-8300,7199
244,0.980647570,0.000000,245,38878,0,0.28000000,3.05000000,-25.43000000,0.01300000,-0.08500000,0.07300000,2800,30500,-254300,1300,-8500,7300
245,0.984652991,0.000000,246,38882,0,0.23000000,3.04000000,-25.34000000,0.01500000,-0.08400000,0.07199000,2300,30400,-253400,1500,-8400,7199
246,0.988662209,0.000000,247,38886,0,0.21000000,3.03000000,-25.43000000,0.01700000,-0.08100000,0.07100000,2100,30300,-254300,1700,-8100,7100
247,0.992655968,0.000000,248,38890,0,0.23000000,3.02000000,-25.45000000,0.01700000,-0.08200000,0.07199000,2300,30200,-254500,1700,-8200,7199
248,0.996667400,0.000000,249,38894,0,0.25000000,3.02000000,-25.39000000,0.01600000,-0.08500000,0.07300000,2500,30200,-253900,1600,-8500,7300
249,1.000676328,0.000000,250,38898,0,0.24000000,3.04000000,-25.52000000,0.01700000,-0.08200000,0.07199000,2400,30400,-255200,1700,-8200,7199
250,1.004677571,0.000000,251,38902,0,0.21000000,3.03000000,-25.35000000,0.01700000,-0.08100000,0.07100000,2100,30300,-253500,1700,-8100,7100
251,1.008677121,0.000000,252,38906,0,0.22000000,3.01000000,-25.33000000,0.01799000,-0.08300000,0.07199000,2200,30100,-253300,1799,-8300,7199
252,1.012679667,0.000000,253,38910,0,0.26000000,3.04000000,-25.34000000,0.01500000,-0.08600000,0.07300000,2600,30400,-253400,1500,-8600,7300
253,1.016683565,0.000000,254,38914,0,0.27000000,3.05000000,-25.54000000,0.01600000,-0.08400000,0.07300000,2700,30500,-255400,1600,-8400,7300
254,1.020684367,0.000000,255,38918,0,0.26000000,3.02000000,-25.65000000,0.01799000,-0.08200000,0.07100000,2600,30200,-256500,1799,-8200,7100
255,1.024686813,0.000000,256,38922,0,0.26000000,3.02000000,-25.57000000,0.01799000,-0.08200000,0.07199000,2600,30200,-255700,1799,-8200,7199
256,1.028696492,0.000000,257,38926,0,0.24000000,3.03000000,-25.53000000,0.01799000,-0.08300000,0.07199000,2400,30300,-255300,1799,-8300,7199
257,1.032697424,0.000000,258,38930,0,0.21000000,3.03000000,-25.62000000,0.02100000,-0.08100000,0.07100000,2100,30300,-256200,2100,-8100,7100
258,1.036711271,0.000000,259,38934,0,0.27000000,3.01000000,-25.58000000,0.01700000,-0.08600000,0.07300000,2700,30100,-255800,1700,-8600,7300
259,1.040698758,0.000000,260,38938,0,0.23000000,3.00000000,-25.58000000,0.02200000,-0.08400000,0.07199000,2300,30000,-255800,2200,-8400,7199
260,1.044724447,0.000000,261,38942,0,0.24000000,3.03000000,-25.48000000,0.01700000,-0.08500000,0.07300000,2400,30300,-254800,1700,-8500,7300
261,1.048705863,0.000000,262,38946,0,0.25000000,3.01000000,-25.54000000,0.01799000,-0.08300000,0.07300000,2500,30100,-255400,1799,-8300,7300
262,1.052714370,0.000000,263,38950,0,0.22000000,3.00000000,-25.48000000,0.02100000,-0.08000000,0.07100000,2200,30000,-254800,2100,-8000,7100
263,1.056706647,0.000000,264,38954,0,0.21000000,3.00000000,-25.36000000,0.02100000,-0.08000000,0.07199000,2100,30000,-253600,2100,-8000,7199
264,1.060716456,0.000000,265,38958,0,0.22000000,3.01000000,-25.42000000,0.02100000,-0.08000000,0.07100000,2200,30100,-254200,2100,-8000,7100
265,1.064718120,0.000000,266,38962,0,0.22000000,3.01000000,-25.47000000,0.02000000,-0.08100000,0.07199000,2200,30100,-254700,2000,-8100,7199
266,1.068725094,0.000000,267,38966,0,0.17000000,3.00000000,-25.51000000,0.02400000,-0.07500000,0.07000000,1700,30000,-255100,2400,-7500,7000
267,1.072727669,0.000000,268,38970,0,0.17000000,3.00000000,-25.47000000,0.02200000,-0.07599000,0.07000000,1700,30000,-254700,2200,-7599,7000
268,1.076730305,0.000000,269,38974,0,0.22000000,3.02000000,-25.45000000,0.01899000,-0.08000000,0.07100000,2200,30200,-254500,1899,-8000,7100
269,1.080723002,0.000000,270,38978,0,0.21000000,3.03000000,-25.49000000,0.01799000,-0.08000000,0.07100000,2100,30300,-254900,1799,-8000,7100
270,1.084756195,0.000000,271,38982,0,0.23000000,3.03000000,-25.52000000,0.01799000,-0.08200000,0.07199000,2300,30300,-255200,1799,-8200,7199
271,1.088744073,0.000000,272,38986,0,0.26000000,3.04000000,-25.49000000,0.01300000,-0.08500000,0.07400000,2600,30400,-254900,1300,-8500,7400
272,1.092759123,0.000000,273,38990,0,0.24000000,3.03000000,-25.48000000,0.01700000,-0.08300000,0.07199000,2400,30300,-254800,1700,-8300,7199
273,1.096756448,0.000000,274,38994,0,0.22000000,3.01000000,-25.53000000,0.01799000,-0.08300000,0.07199000,2200,30100,-255300,1799,-8300,7199
274,1.100758934,0.000000,275,38998,0,0.22000000,3.01000000,-25.44000000,0.01799000,-0.08300000,0.07300000,2200,30100,-254400,1799,-8300,7300
275,1.104792878,0.000000,276,39002,0,0.16000000,2.98000000,-25.40000000,0.02300000,-0.07900000,0.07100000,1600,29800,-254000,2300,-7900,7100
276,1.108760479,0.000000,277,39006,0,0.17000000,3.00000000,-25.35000000,0.02100000,-0.08100000,0.07199000,1700,30000,-253500,2100,-8100,7199
277,1.112763856,0.000000,278,39010,0,0.20000000,3.02000000,-25.37990000,0.02000000,-0.08200000,0.07300000,2000,30200,-253799,2000,-8200,7300
278,1.116764918,0.000000,279,39014,0,0.17000000,3.01000000,-25.31000000,0.02100000,-0.08100000,0.07199000,1700,30100,-253100,2100,-8100,7199
279,1.120765020,0.000000,280,39018,0,0.19000000,3.04000000,-25.45990000,0.02000000,-0.08200000,0.07100000,1900,30400,-254599,2000,-8200,7100
280,1.124771472,0.000000,281,39022,0,0.20000000,3.03000000,-25.36000000,0.01799000,-0.08300000,0.07199000,2000,30300,-253600,1799,-8300,7199
281,1.128766384,0.000000,282,39026,0,0.19000000,3.02000000,-25.36000000,0.02000000,-0.08200000,0.07199000,1900,30200,-253600,2000,-8200,7199
282,1.132773438,0.000000,283,39030,0,0.19000000,3.02000000,-25.39000000,0.02100000,-0.08000000,0.07199000,1900,30200,-253900,2100,-8000,7199
283,1.136766836,0.000000,284,39034,0,0.18000000,3.02000000,-25.44000000,0.02300000,-0.07800000,0.07100000,1800,30200,-254400,2300,-7800,7100
284,1.140775814,0.000000,285,39038,0,0.24000000,3.03000000,-25.45990000,0.01899000,-0.08200000,0.07199000,2400,30300,-254599,1899,-8200,7199
285,1.144772178,0.000000,286,39042,0,0.21000000,3.03000000,-25.43000000,0.02100000,-0.08100000,0.07199000,2100,30300,-254300,2100,-8100,7199
286,1.148800772,0.000000,287,39046,0,0.21000000,3.04000000,-25.29000000,0.01799000,-0.08300000,0.07300000,2100,30400,-252900,1799,-8300,7300
287,1.152786086,0.000000,288,39050,0,0.22000000,3.04000000,-25.27000000,0.01600000,-0.08400000,0.07400000,2200,30400,-252700,1600,-8400,7400
288,1.156790004,0.000000,289,39054,0,0.32000000,3.08000000,-25.36000000,0.01000000,-0.09000000,0.07599000,3200,30800,-253600,1000,-9000,7599
289,1.160799122,0.000000,290,39058,0,0.28000000,3.06000000,-25.44000000,0.01400000,-0.08600000,0.07300000,2800,30600,-254400,1400,-8600,7300
290,1.164812658,0.000000,291,39062,0,0.21000000,3.04000000,-25.45000000,0.01899000,-0.08100000,0.07100000,2100,30400,-254500,1899,-8100,7100
291,1.168800025,0.000000,292,39066,0,0.22000000,3.05000000,-25.34000000,0.01600000,-0.08400000,0.07199000,2200,30500,-253400,1600,-8400,7199
292,1.172800617,0.000000,293,39070,0,0.25000000,3.04000000,-25.36000000,0.01400000,-0.08500000,0.07199000,2500,30400,-253600,1400,-8500,7199
293,1.176805888,0.000000,294,39074,0,0.27000000,3.05000000,-25.42000000,0.01200000,-0.08800000,0.07400000,2700,30500,-254200,1200,-8800,7400
294,1.180812702,0.000000,295,39078,0,0.24000000,3.05000000,-25.52000000,0.01400000,-0.08400000,0.07300000,2400,30500,-255200,1400,-8400,7300
295,1.184814436,0.000000,296,39082,0,0.26000000,3.07000000,-25.48000000,0.01200000,-0.08500000,0.07400000,2600,30700,-254800,1200,-8500,7400
296,1.188820488,0.000000,297,39086,0,0.27000000,3.05000000,-25.51000000,0.01400000,-0.08400000,0.07199000,2700,30500,-255100,1400,-8400,7199
297,1.192815700,0.000000,298,39090,0,0.28000000,3.04000000,-25.56000000,0.01600000,-0.08400000,0.07199000,2800,30400,-255600,1600,-8400,7199
298,1.196827122,0.000000,299,39094,0,0.23000000,3.01000000,-25.43000000,0.02000000,-0.08100000,0.07000000,2300,30100,-254300,2000,-8100,7000
299,1.200831731,0.000000,300,39098,0,0.24000000,3.05000000,-25.50000000,0.01700000,-0.08100000,0.07199000,2400,30500,-255000,1700,-8100,7199
300,1.204829017,0.000000,301,39102,0,0.25000000,3.05000000,-25.55000000,0.01700000,-0.08300000,0.07199000,2500,30500,-255500,1700,-8300,7199
301,1.208825472,0.000000,302,39106,0,0.24000000,3.06000000,-25.56000000,0.01700000,-0.08500000,0.07300000,2400,30600,-255600,1700,-8500,7300
302,1.212835170,0.000000,303,39110,0,0.22000000,3.03000000,-25.43000000,0.01600000,-0.08600000,0.07400000,2200,30300,-254300,1600,-8600,7400
303,1.216829801,0.000000,304,39114,0,0.23000000,3.03000000,-25.60000000,0.01899000,-0.08300000,0.07199000,2300,30300,-256000,1899,-8300,7199
304,1.220850421,0.000000,305,39118,0,0.22000000,3.04000000,-25.60000000,0.02000000,-0.08200000,0.07100000,2200,30400,-256000,2000,-8200,7100
305,1.224845071,0.000000,306,39122,0,0.20000000,3.02000000,-25.51000000,0.02200000,-0.08000000,0.07100000,2000,30200,-255100,2200,-8000,7100
306,1.228847737,0.000000,307,39126,0,0.20000000,3.03000000,-25.53000000,0.02100000,-0.07900000,0.07100000,2000,30300,-255300,2100,-7900,7100
307,1.232844853,0.000000,308,39130,0,0.18000000,3.00000000,-25.45000000,0.02100000,-0.07900000,0.07000000,1800,30000,-254500,2100,-7900,7000
308,1.236846056,0.000000,309,39134,0,0.22000000,3.00000000,-25.43000000,0.01700000,-0.08300000,0.07300000,2200,30000,-254300,1700,-8300,7300
309,1.240854573,0.000000,310,39138,0,0.18000000,3.00000000,-25.37000000,0.02000000,-0.08000000,0.07199000,1800,30000,-253700,2000,-8000,7199
310,1.244866406,0.000000,311,39142,0,0.20000000,3.02000000,-25.53000000,0.02000000,-0.08000000,0.07199000,2000,30200,-255300,2000,-8000,7199
311,1.248859674,0.000000,312,39146,0,0.22000000,3.04000000,-25.61000000,0.01899000,-0.07900000,0.07100000,2200,30400,-256100,1899,-7900,7100
312,1.252940736,0.000000,313,39150,0,0.23000000,3.05000000,-25.53000000,0.01700000,-0.08200000,0.07300000,2300,30500,-255300,1700,-8200,7300
313,1.257278058,0.000000,314,39154,0,0.22000000,3.05000000,-25.47000000,0.01700000,-0.08300000,0.07300000,2200,30500,-254700,1700,-8300,7300
314,1.261004387,0.000000,315,39158,0,0.22000000,3.05000000,-25.37000000,0.01400000,-0.08600000,0.07500000,2200,30500,-253700,1400,-8600,7500
315,1.264919129,0.000000,316,39162,0,0.20000000,3.04000000,-25.41000000,0.01500000,-0.08400000,0.07400000,2000,30400,-254100,1500,-8400,7400
316,1.268908379,0.000000,317,39166,0,0.20000000,3.04000000,-25.45990000,0.01500000,-0.08400000,0.07500000,2000,30400,-254599,1500,-8400,7500
317,1.272898462,0.000000,318,39170,0,0.14000000,2.98000000,-25.31000000,0.02200000,-0.07900000,0.07199000,1400,29800,-253100,2200,-7900,7199
318,1.276903021,0.000000,319,39174,0,0.15000000,2.96000000,-25.41000000,0.02300000,-0.07800000,0.07199000,1500,29600,-254100,2300,-7800,7199
319,1.280884898,0.000000,320,39178,0,0.17000000,2.94000000,-25.45000000,0.02500000,-0.07700000,0.07100000,1700,29400,-254500,2500,-7700,7100
320,1.284905618,0.000000,321,39182,0,0.20000000,2.95000000,-25.45000000,0.02000000,-0.08100000,0.07199000,2000,29500,-254500,2000,-8100,7199
321,1.288903174,0.000000,322,39186,0,0.27000000,3.02000000,-25.40000000,0.01200000,-0.08800000,0.07599000,2700,30200,-254000,1200,-8800,7599
322,1.292910238,0.000000,323,39190,0,0.22000000,3.00000000,-25.40000000,0.01700000,-0.08500000,0.07400000,2200,30000,-254000,1700,-8500,7400
323,1.296909978,0.000000,324,39194,0,0.17000000,3.01000000,-25.34000000,0.02000000,-0.08100000,0.07300000,1700,30100,-253400,2000,-8100,7300
324,1.300915359,0.000000,325,39198,0,0.16000000,3.01000000,-25.32000000,0.02300000,-0.07800000,0.07000000,1600,30100,-253200,2300,-7800,7000
325,1.304921311,0.000000,326,39202,0,0.13000000,2.98000000,-25.26000000,0.02400000,-0.07700000,0.07000000,1300,29800,-252600,2400,-7700,7000
326,1.308919098,0.000000,327,39206,0,0.15000000,3.01000000,-25.37000000,0.02200000,-0.07700000,0.07000000,1500,30100,-253700,2200,-7700,7000
327,1.312922876,0.000000,328,39210,0,0.18000000,3.03000000,-25.36000000,0.01899000,-0.07900000,0.07000000,1800,30300,-253600,1899,-7900,7000
328,1.316921364,0.000000,329,39214,0,0.26000000,3.04000000,-25.24000000,0.01200000,-0.08700000,0.07500000,2600,30400,-252400,1200,-8700,7500
329,1.320922597,0.000000,330,39218,0,0.21000000,3.02000000,-25.20000000,0.01600000,-0.08300000,0.07300000,2100,30200,-252000,1600,-8300,7300
330,1.324930373,0.000000,331,39222,0,0.19000000,3.02000000,-25.24000000,0.02000000,-0.07900000,0.07100000,1900,30200,-252400,2000,-7900,7100
331,1.328928239,0.000000,332,39226,0,0.21000000,3.01000000,-25.24000000,0.01799000,-0.08300000,0.07199000,2100,30100,-252400,1799,-8300,7199
332,1.332934662,0.000000,333,39230,0,0.24000000,3.02000000,-25.37000000,0.01700000,-0.08300000,0.07300000,2400,30200,-253700,1700,-8300,7300
333,1.336932850,0.000000,334,39234,0,0.24000000,3.03000000,-25.53000000,0.01899000,-0.08000000,0.07199000,2400,30300,-255300,1899,-8000,7199
334,1.340941086,0.000000,335,39238,0,0.20000000,3.00000000,-25.48000000,0.02300000,-0.07500000,0.07000000,2000,30000,-254800,2300,-7500,7000
335,1.344929736,0.000000,336,39242,0,0.20000000,3.01000000,-25.44000000,0.02200000,-0.07700000,0.07000000,2000,30100,-254400,2200,-7700,7000
336,1.348948652,0.000000,337,39246,0,0.23000000,3.01000000,-25.52000000,0.02000000,-0.08000000,0.07100000,2300,30100,-255200,2000,-8000,7100
337,1.352942301,0.000000,338,39250,0,0.23000000,3.06000000,-25.24000000,0.01300000,-0.08500000,0.07500000,2300,30600,-252400,1300,-8500,7500
338,1.356970695,0.000000,339,39254,0,0.24000000,3.05000000,-25.28000000,0.01100000,-0.08700000,0.07500000,2400,30500,-252800,1100,-8700,7500
339,1.360949707,0.000000,340,39258,0,0.22000000,3.03000000,-25.40000000,0.01600000,-0.08300000,0.07300000,2200,30300,-254000,1600,-8300,7300
340,1.364957923,0.000000,341,39262,0,0.23000000,3.05000000,-25.45000000,0.01700000,-0.08300000,0.07199000,2300,30500,-254500,1700,-8300,7199
341,1.368955880,0.000000,342,39266,0,0.24000000,3.04000000,-25.36000000,0.01700000,-0.08500000,0.07199000,2400,30400,-253600,1700,-8500,7199
342,1.372963705,0.000000,343,39270,0,0.28000000,3.04000000,-25.44000000,0.01400000,-0.08600000,0.07400000,2800,30400,-254400,1400,-8600,7400
343,1.376959108,0.000000,344,39274,0,0.27000000,3.04000000,-25.42000000,0.01200000,-0.08700000,0.07400000,2700,30400,-254200,1200,-8700,7400
344,1.380966903,0.000000,345,39278,0,0.28000000,3.06000000,-25.49000000,0.01200000,-0.08800000,0.07400000,2800,30600,-254900,1200,-8800,7400
345,1.384976151,0.000000,346,39282,0,0.32000000,3.08000000,-25.48000000,0.00800000,-0.09100000,0.07599000,3200,30800,-254800,800,-9100,7599
346,1.388975551,0.000000,347,39286,0,0.29000000,3.09000000,-25.41000000,0.01100000,-0.09000000,0.07500000,2900,30900,-254100,1100,-9000,7500
347,1.392987865,0.000000,348,39290,0,0.27000000,3.09000000,-25.51000000,0.01100000,-0.08900000,0.07500000,2700,30900,-255100,1100,-8900,7500
348,1.396979640,0.000000,349,39294,0,0.25000000,3.07000000,-25.43000000,0.01300000,-0.08700000,0.07400000,2500,30700,-254300,1300,-8700,7400
349,1.400984570,0.000000,350,39298,0,0.25000000,3.04000000,-25.45990000,0.01500000,-0.08700000,0.07300000,2500,30400,-254599,1500,-8700,7300
350,1.404991594,0.000000,351,39302,0,0.21000000,3.03000000,-25.61000000,0.02200000,-0.08000000,0.07000000,2100,30300,-256100,2200,-8000,7000
351,1.408987818,0.000000,352,39306,0,0.18000000,3.01000000,-25.34000000,0.02200000,-0.08000000,0.07000000,1800,30100,-253400,2200,-8000,7000
352,1.413048552,0.000000,353,39310,0,0.19000000,3.01000000,-25.36000000,0.02200000,-0.08000000,0.07000000,1900,30100,-253600,2200,-8000,7000
353,1.417880239,0.000000,354,39314,0,0.23000000,3.02000000,-25.37990000,0.01899000,-0.08200000,0.07000000,2300,30200,-253799,1899,-8200,7000
354,1.421012607,0.000000,355,39318,0,0.16000000,3.00000000,-25.19000000,0.02200000,-0.08000000,0.07000000,1600,30000,-251900,2200,-8000,7000
355,1.424995376,0.000000,356,39322,0,0.22000000,3.02000000,-25.20990000,0.01500000,-0.08500000,0.07400000,2200,30200,-252099,1500,-8500,7400
